customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,TotalCharges
8457-QQQQ,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),48.51,Yes,2758.85
6900-BBBB,Female,1,No,Yes,4,Yes,No,DSL,No internet service,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.04,Yes,117.16
9185-SSSS,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),19.0,Yes,71.61
3734-LLLL,Female,0,No,No,59,Yes,No,No,No,No,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,75.79,No,4476.98
3577-IIII,Female,0,No,Yes,20,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,115.6,No,2316.94
2685-SSSS,Female,1,Yes,No,23,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),66.91,Yes,1520.9
2889-HHHH,Male,1,No,No,17,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),39.62,No,649.93
9336-AAAA,Female,0,No,Yes,20,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.81,No,1303.11
1721-AAAA,Male,0,Yes,No,53,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Mailed check,78.76,No,4181.43
5006-BBBB,Female,1,No,Yes,9,Yes,Yes,No,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Electronic check,98.79,Yes,892.7
8729-LLLL,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,63.74,No,1475.07
7274-EEEE,Male,0,No,No,59,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Electronic check,35.63,Yes,2104.27
3932-BBBB,Female,1,No,No,56,Yes,No phone service,DSL,Yes,No,No internet service,Yes,No,No internet service,One year,No,Bank transfer (automatic),37.14,No,2066.55
7870-HHHH,Female,0,Yes,No,22,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),108.67,No,2387.63
6272-HHHH,Male,0,Yes,No,21,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),41.99,No,881.02
7819-XXXX,Female,0,Yes,No,67,No,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Two year,No,Mailed check,91.42,No,6119.44
6241-IIII,Male,0,Yes,No,33,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,45.28,Yes,1488.36
2276-SSSS,Male,1,Yes,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.67,No,6255.3
7108-DDDD,Male,0,No,Yes,27,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),26.13,Yes,697.23
9225-VVVV,Male,1,No,Yes,38,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),39.09,Yes,1464.11
1862-FFFF,Male,0,Yes,Yes,41,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,59.32,No,2433.19
4656-ZZZZ,Female,0,Yes,No,22,No,Yes,No,Yes,No,No,Yes,No internet service,No,Month-to-month,No,Mailed check,70.04,Yes,1553.33
9450-BBBB,Male,0,Yes,No,69,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,53.72,No,3684.63
7568-CCCC,Male,0,No,No,1,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No,No,One year,No,Electronic check,75.89,Yes,77.55
8620-JJJJ,Female,0,Yes,Yes,23,Yes,No,DSL,No,No,No internet service,No,No internet service,No,Two year,Yes,Bank transfer (automatic),50.95,No,1161.74
6090-KKKK,Male,0,No,Yes,16,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Mailed check,86.43,No,1389.68
2415-RRRR,Female,0,No,Yes,64,Yes,No phone service,No,Yes,No internet service,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),69.63,Yes,4460.13
8483-AAAA,Female,0,No,No,69,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),89.11,No,6159.12
7044-GGGG,Female,0,No,Yes,68,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.56,No,4177.64
5777-SSSS,Male,0,Yes,No,59,Yes,No,DSL,No,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Mailed check,106.34,No,6274.72
5979-XXXX,Male,0,No,Yes,49,No,No,Fiber optic,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),56.65,Yes,2800.75
4974-OOOO,Male,0,No,No,11,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),49.22,Yes,543.45
7033-SSSS,Female,0,Yes,Yes,46,Yes,No,No,Yes,Yes,No internet service,No,No,No,Two year,Yes,Bank transfer (automatic),74.24,No,
9083-YYYY,Male,0,No,No,66,Yes,No phone service,DSL,No,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,69.42,No,4595.75
4201-XXXX,Female,0,No,Yes,64,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,70.32,No,4491.65
9954-YYYY,Male,0,No,Yes,26,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),98.26,No,2534.57
5016-EEEE,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,77.4,Yes,3620.84
1104-NNNN,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),107.22,No,6528.82
1391-HHHH,Male,0,No,Yes,43,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,Yes,Mailed check,80.47,Yes,3456.02
9872-LLLL,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),20.43,No,372.71
1157-KKKK,Female,0,Yes,Yes,58,Yes,No phone service,No,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,105.72,No,6141.29
1023-YYYY,Female,0,No,No,7,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,102.65,Yes,707.8
7164-XXXX,Male,0,No,Yes,54,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,23.16,No,1272.09
6038-DDDD,Male,0,Yes,No,46,Yes,No,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),30.84,No,1431.64
4361-QQQQ,Female,1,No,Yes,1,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),74.16,Yes,69.1
4902-NNNN,Female,0,Yes,Yes,38,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,22.56,No,881.09
9061-BBBB,Female,0,No,Yes,44,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No internet service,Two year,Yes,Credit card (automatic),59.57,No,2627.02
3332-WWWW,Male,0,Yes,No,31,Yes,No phone service,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),116.27,No,3603.7
5584-CCCC,Female,0,No,Yes,64,No,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.61,Yes,2269.67
1719-HHHH,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,No internet service,No internet service,No,Yes,No internet service,One year,No,Mailed check,38.96,No,1430.37
9515-NNNN,Female,0,Yes,No,10,Yes,No phone service,No,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.22,Yes,871.57
7102-OOOO,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),22.67,No,204.99
2391-SSSS,Female,1,Yes,Yes,58,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.73,Yes,5846.58
2565-QQQQ,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),38.25,No,2054.13
3187-UUUU,Female,1,No,No,19,Yes,No phone service,No,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),71.67,No,1367.17
7461-CCCC,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,43.25,Yes,692.74
2020-NNNN,Female,0,Yes,Yes,67,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),84.47,No,5648.64
3141-HHHH,Male,0,No,No,4,Yes,No phone service,No,Yes,No internet service,Yes,No,No internet service,No internet service,One year,No,Electronic check,77.27,Yes,294.86
5778-IIII,Female,1,No,No,59,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),113.37,No,6689.22
6161-ZZZZ,Female,0,No,No,22,Yes,No phone service,DSL,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.03,Yes,1393.51
7438-WWWW,Female,0,No,No,45,No,Yes,No,No internet service,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,106.18,Yes,4788.71
6345-KKKK,Male,0,No,Yes,51,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),76.12,No,3884.45
8417-IIII,Female,0,No,Yes,9,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,110.15,Yes,983.29
4827-CCCC,Male,0,Yes,No,45,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,47.58,Yes,2141.31
4321-EEEE,Female,0,No,No,27,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,73.5,No,1988.05
2785-EEEE,Female,0,No,No,42,No,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),57.45,No,2405.26
2731-FFFF,Male,0,No,No,25,Yes,No phone service,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,24.87,No,617.04
8365-OOOO,Female,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No,No,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),75.96,No,4102.13
6145-NNNN,Male,0,No,Yes,47,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No,One year,Yes,Electronic check,98.07,No,4611.51
2978-RRRR,Male,0,No,Yes,28,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),74.15,No,2063.62
6870-YYYY,Female,1,No,Yes,26,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Mailed check,46.32,Yes,1198.8
4401-OOOO,Male,0,Yes,No,17,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,44.76,No,762.32
6051-OOOO,Female,0,No,No,59,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),42.15,No,2491.82
5341-DDDD,Female,0,Yes,Yes,68,Yes,No phone service,DSL,No,No,No internet service,Yes,No,No internet service,One year,Yes,Credit card (automatic),116.7,No,7937.0
2481-FFFF,Male,0,No,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),58.37,No,1170.32
5984-WWWW,Male,0,Yes,No,23,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.1,Yes,1154.86
1660-GGGG,Male,1,Yes,No,2,No,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,60.31,No,112.4
6370-EEEE,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),29.89,Yes,1837.07
2494-WWWW,Female,0,No,No,1,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,One year,No,Electronic check,37.95,No,34.1
5066-LLLL,Female,0,Yes,No,65,Yes,Yes,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),69.39,No,4502.8
7492-QQQQ,Male,0,Yes,Yes,41,No,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,98.53,No,4025.15
1802-VVVV,Female,0,Yes,Yes,33,No,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,106.33,No,3503.72
5896-IIII,Female,1,Yes,No,41,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,105.28,No,4309.54
3848-AAAA,Female,0,No,No,19,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),113.2,Yes,2147.03
7625-OOOO,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Mailed check,30.89,No,2072.81
5093-DDDD,Male,0,No,No,44,Yes,Yes,No,No,No,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),22.37,No,996.18
8570-DDDD,Male,0,No,Yes,41,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,28.88,No,1192.21
3290-DDDD,Female,0,Yes,Yes,46,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),78.62,No,3596.39
1195-BBBB,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,74.14,Yes,306.64
4641-EEEE,Male,0,Yes,Yes,48,Yes,No phone service,No,Yes,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),85.71,Yes,4119.29
4246-MMMM,Male,0,No,No,36,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,One year,No,Credit card (automatic),55.54,No,2017.45
7098-VVVV,Female,0,No,No,33,Yes,Yes,No,No,No,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),57.6,No,1894.42
2376-SSSS,Female,1,No,Yes,72,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,73.08,No,5251.68
5240-CCCC,Female,0,Yes,No,69,Yes,No,No,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,26.2,Yes,1816.45
1357-CCCC,Male,0,No,No,17,No,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,98.64,Yes,1684.42
4239-UUUU,Female,0,No,No,18,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,111.0,No,1991.23
8265-ZZZZ,Female,0,No,No,39,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No,Two year,No,Mailed check,57.18,No,2227.48
3110-CCCC,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.58,Yes,1486.07
6432-DDDD,Female,0,No,No,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),73.41,No,4334.68
1699-OOOO,Female,0,No,Yes,41,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,41.97,No,1720.41
1829-FFFF,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Mailed check,25.06,No,1780.18
8096-XXXX,Male,0,Yes,No,64,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Mailed check,42.96,No,2741.26
7471-PPPP,Male,0,No,Yes,52,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),79.04,No,4108.06
1483-MMMM,Female,1,No,No,6,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,22.29,Yes,119.89
7990-FFFF,Female,0,No,No,4,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card (automatic),102.29,Yes,409.11
6799-GGGG,Female,0,Yes,Yes,23,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,115.77,No,2649.01
4066-IIII,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,26.64,Yes,708.25
5585-OOOO,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),43.04,Yes,2657.31
3435-BBBB,Female,0,No,Yes,16,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),86.15,No,1359.4
5026-UUUU,Female,1,Yes,No,19,Yes,Yes,No,Yes,No,Yes,No,No internet service,No,One year,No,Electronic check,99.26,No,1895.69
5835-PPPP,Male,1,No,No,2,Yes,No phone service,No,No,No,No internet service,Yes,No,No,Two year,No,Mailed check,53.02,No,108.76
7750-RRRR,Male,0,Yes,No,36,Yes,Yes,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),70.03,No,2524.08
8848-BBBB,Male,1,Yes,Yes,14,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.87,No,1499.51
2437-IIII,Male,1,Yes,No,50,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),56.88,Yes,2851.3
7275-EEEE,Female,1,No,Yes,47,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.44,Yes,1224.5
7868-GGGG,Male,1,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),118.24,Yes,822.74
9614-HHHH,Female,0,No,No,12,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Mailed check,36.37,No,436.63
9907-ZZZZ,Female,0,No,No,47,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.15,No,1104.68
1319-MMMM,Female,0,Yes,No,2,No,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card (automatic),59.52,No,125.6
6883-PPPP,Male,0,No,Yes,64,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,30.46,No,1945.12
9921-ZZZZ,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),116.61,No,8393.13
8940-LLLL,Male,0,No,Yes,30,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),56.52,No,1701.33
9231-KKKK,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,101.24,Yes,2518.88
7363-IIII,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,36.0,No,1991.1
3946-AAAA,Male,1,Yes,Yes,33,Yes,No phone service,No,No internet service,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),32.2,No,1061.65
6224-TTTT,Male,1,No,Yes,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),83.5,No,659.25
